"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","time","subject","rt","response","test_part","stimulus","slider_start","value","view_history","rndSet","rndV1","rndV2","videoA","videoB","videoStimulus"
"","","","","","survey","14","3849153","0.0-3.0-8.0-1.0","2025-09-04T13:17:16.420Z","1_000015","363880","{""PCIGanz1"":5,""PCIGanz2"":4,""PCIGanz3"":1,""PCIGanz4"":5,""PCIGanz5"":4,""PCIGanz6"":2,""PCIGanz7"":2,""PCIGanz8"":1,""PCIGanz9"":1,""PCIGanz10"":2,""PCIGanz11"":4,""PCIGanz12"":1,""PCIGanz13"":2,""PCIIntro"":null}","PCIGanzfeld","","","","","","","","","",""
"","","","","","call-function","15","3849155","0.0-3.0-8.0-2.0","2025-09-04T13:17:16.420Z","1_000015","","","","","","","","","","","","",""
"","","","","","survey","16","4038213","0.0-3.0-9.0","2025-09-04T13:17:16.420Z","1_000015","189032","{""DSSQ"":{""DSSQ01"":4,""DSSQ02"":2,""DSSQ03"":2,""DSSQ04"":1,""DSSQ05"":3,""DSSQ06"":3,""DSSQ07"":2,""DSSQ08"":2},""DSSQIntro"":null}","DSSQ","","","","","","","","","",""
"","","","","","html-slider-response","17","4047890","0.0-3.0-10.0","2025-09-04T13:17:16.420Z","1_000015","9673","25","time1","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>1. How often did you think about time <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","html-slider-response","18","4055153","0.0-3.0-11.0","2025-09-04T13:17:16.420Z","1_000015","7260","62","time2","<p><i>Please answer the following two questions about your experiences during the 30 minutes of Ganzfeld.</i></p>
            <p>2. How fast did time pass for you <b>during the task</b>?</p>","50","","","","","","","",""
"","","","","","instructions","19","4184010","0.0-4.0","2025-09-04T13:17:16.420Z","1_000015","128855","","instructions2","","","","[{""page_index"":0,""viewing_time"":128854}]","","","","","",""
"","","","","","html-button-response","20","4199034","0.0-5.0","2025-09-04T13:17:16.420Z","1_000015","15021","0","videoIntro","<p>Now we would like you to watch two short videos and rate how similar they are to your Ganzfeld experience.</p><p>Please click ""Continue"" when you are ready.</p>","","","","7","1","2","../video/15 B Lightsabre Duel.mp4","../video/15 C Falling Frogs.mp4",""
"true","false","[]","[]","[]","preload","21","4202700","0.0-6.0","2025-09-04T13:17:16.420Z","1_000015","","","","","","","","","","","","",""
"","","","","","survey-html-form","22","4407682","0.0-7.0-0.0","2025-09-04T13:17:16.420Z","1_000015","204975","{""ClipA"":""14"",""ClipB"":""65""}","videoRating","","","","","","","","","",""
"","","","","","html-button-response","23","4414177","0.0-8.0","2025-09-04T13:17:16.420Z","1_000015","6492","0","videoTargetIntro","<p>We will now select the target video.</p><p>Please watch the selected video a second time.</p>","","","","","","","","","[""../video/15 B Lightsabre Duel.mp4""]"
"","","","","","video-keyboard-response","24","4478537","0.0-9.0","2025-09-04T13:17:16.420Z","1_000015","null","null","videoTarget","[""../video/15 B Lightsabre Duel.mp4""]","","","","","","","","",""
